,MTBS_FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,STATE
4508,SPAULDING,2001,2452133.5,Lightning,2452141.5,75137.0,40.6157,-117.9346,NV
4509,LAMBERT ROAD,2001,2452133.5,Lightning,2452134.5,4745.0,41.0835,-117.5915,NV
4510,WILLOW TREE,2001,2452133.5,Lightning,2452135.5,5602.6,40.6157,-117.9343,NV
4511,GOLDEN EAGLE,2001,2452133.5,Lightning,2452137.5,3099.0,40.8588,-118.1849,NV
4512,KUMIVA,2001,2452133.5,Lightning,2452134.5,2154.0,40.4774,-119.2268,NV
4513,PERU,2001,2452133.5,Lightning,2452137.5,1500.0,40.428,-118.1793,NV
4514,UNNAMED,2001,2452133.5,Lightning,2452140.5,53317.0,39.6727,-116.0301,NV
4515,MUD SPRINGS,2002,2452467.5,Lightning,2452469.5,10140.0,41.2641,-117.8407,NV
4516,TOULON,2002,2452546.5,Arson,2452547.5,1162.0,40.0527,-118.6377,NV
4517,NORTH VALLEY,2005,2453567.5,Equipment Use,2453571.5,5273.0,41.2094,-117.7847,NV
4518,BUCKSKIN,2005,2453581.5,Lightning,2453582.5,1148.0,41.7899,-117.6849,NV
4519,PORTER,2006,2453909.5,Miscellaneous,2453910.5,1253.0,40.4517,-118.7878,NV
4520,SQUAW,2006,2453911.5,Lightning,2453913.5,2093.0,40.8181,-119.5358,NV
4521,EMPIRE,2006,2453911.5,Lightning,2453913.5,2762.0,40.3414,-119.3517,NV
4522,SAGE,2006,2453912.5,Lightning,2453913.5,27052.0,41.3583,-118.6461,NV
4523,COVERT,2006,2453913.5,Lightning,2453915.5,2146.0,41.7883,-118.1575,NV
4524,COVERT,2006,2453913.5,Lightning,2453915.5,1523.0,41.7847,-118.1914,NV
4525,POITO,2006,2453913.5,Lightning,2453917.5,5582.0,40.3961,-119.3469,NV
4526,MM 168,2006,2453914.5,Miscellaneous,2453916.5,1200.0,40.8978,-117.8936,NV
4527,MCCONNELL,2006,2453924.5,Lightning,2453927.5,1438.0,41.5183,-117.7394,NV
4528,EDEN,2006,2453928.5,Equipment Use,2453929.5,2129.0,41.0892,-117.4553,NV
4529,SMELSER PASS,2006,2453938.5,Lightning,2453939.5,4511.0,40.6703,-117.4261,NV
4530,NORTH BLUE MOUNTAIN,2006,2453938.5,Lightning,2453940.5,16208.0,41.0783,-117.9903,NV
4531,KRUM HILLS,2006,2453939.5,Lightning,2453941.5,1050.0,41.0678,-117.8297,NV
4532,TRIDENT,2006,2453939.5,Lightning,2453943.5,5507.0,41.9044,-118.4144,NV
4533,NEW YORK PEAK,2006,2453940.5,Lightning,2453942.5,3277.0,41.5889,-118.7894,NV
4534,,2006,2453940.5,Lightning,2453941.5,3000.0,41.4333,-117.0333,NV
4535,TUNGSTEN,2007,2454287.5,Lightning,2454292.5,61951.0,40.7182,-118.1699,NV
4536,DUN GLEN,2007,2454297.5,Lightning,2454302.5,1980.0,40.7696,-117.8704,NV
4537,BARREL SPRINGS,2007,2454297.5,Lightning,2454305.5,6442.0,40.6396,-117.826,NV
4538,SELENITE,2007,2454298.5,Lightning,2454301.5,1881.0,40.5107,-119.2563,NV
4539,KELLY CREEK,2007,2454298.5,Lightning,2454301.5,18807.0,41.2955,-117.1198,NV
4540,RED HILLS,2007,2454298.5,Lightning,2454301.5,3100.0,41.5246,-117.2462,NV
4541,MARTIN CREEK,2007,2454357.5,Miscellaneous,2454360.5,7838.0,41.5424,-117.4071,NV
4542,,2007,2454385.5,Powerline,2454386.5,5470.0,40.7157,-117.3493,NV
4543,BURN CANYON,2008,2454668.5,Lightning,2454669.5,1688.0,41.3069,-117.4336,NV
4544,WALL,2000,2451745.5,Lightning,2451753.5,2075.0,34.9175,-107.9839,NM
4545,WELLS,2007,2454350.5,Lightning,2454352.5,1173.0,32.1053,-103.7986,NM
4546,WEST,2008,2454639.5,Lightning,2454643.5,1437.0,32.8089,-104.9333,NM
4547,FOUR MILE,2009,2454944.5,Lightning,2454952.5,29952.0,32.6997,-105.0581,NM
4548,TEXAS HILL,2009,2455026.5,Lightning,2455030.5,1847.0,32.4233,-104.8003,NM
4549,XT,2000,2451602.5,Smoking,2451603.5,3095.0,31.8837,-108.8351,NM
4550,CASCABEL,2000,2451648.5,Missing/Undefined,2451652.5,18000.0,31.5668,-108.8195,NM
4551,JUG,2000,2451669.5,Debris Burning,2451670.5,2000.0,32.4968,-107.2672,NM
4552,HAY MEADOW,2000,2451681.5,Arson,2451686.5,19000.0,32.372,-105.8353,NM
4553,DOUBLE TK,2000,2451697.5,Arson,2451698.5,4800.0,32.4668,-105.8011,NM
4554,GRANDADDY,2000,2451699.5,Lightning,2451710.5,4500.0,33.2834,-106.685,NM
4555,JACKSON B,2001,2452038.5,Lightning,2452039.5,1263.0,32.472,-108.6623,NM
4556,VALENCY,2001,2452067.5,Miscellaneous,2452071.5,1500.0,31.3501,-109.0003,NM
4557,HORSE CANYON,2001,2452101.5,Lightning,2452106.5,1622.5,32.5495,-107.2339,NM
4558,,2002,2452406.5,Missing/Undefined,2452414.5,2000.0,31.3369,-108.6583,NM
4559,,2002,2452440.5,Missing/Undefined,2452450.5,2000.0,31.335,-108.5178,NM
4560,WALNUT,2002,2452452.5,Lightning,2452463.5,31000.0,31.369,-108.6187,NM
4561,CENTENNIAL,2006,2453872.5,Arson,2453875.5,4500.0,32.345,-105.7553,NM
4562,ADOBE,2006,2453873.5,Miscellaneous,2453917.5,12806.0,31.5667,-108.7167,NM
4563,NM113-MM19,2007,2454178.5,Miscellaneous,2454179.5,5987.0,32.1794,-108.5167,NM
4564,CENTER PEAK,2008,2454570.5,Lightning,2454616.5,3716.0,31.5664,-108.6939,NM
4565,DRIPPING SPRINGS,2008,2454631.5,Miscellaneous,2454646.5,1735.0,32.3208,-106.5811,NM
4566,,2008,2454802.5,Arson,2454803.5,1100.0,32.5972,-105.7725,NM
4567,COOKES,2009,2454940.5,Miscellaneous,2454941.5,1172.0,32.5611,-107.4697,NM
4568,OROGRANDE,2009,2454943.5,Arson,2454944.5,5000.0,32.3839,-106.0431,NM
4569,LIL OROGRANDE,2009,2454959.5,Arson,2454961.5,2150.0,32.375,-106.05,NM
4570,,2009,2454959.5,Arson,2454960.5,1957.0,32.4003,-105.7583,NM
4571,PASCO,2009,2454992.5,Lightning,2455007.5,95000.0,31.3564,-108.8625,NM
4572,,2009,2454992.5,Lightning,2454993.5,1120.0,32.5647,-107.9067,NM
4573,EPPERS2,2000,2451583.5,Miscellaneous,2451584.5,1961.0,33.85075,-104.75054,NM
4574,DEVONIAN,2000,2451631.5,Debris Burning,2451631.5,1161.2,32.48561,-104.49569,NM
4575,BRANTLEY,2000,2451652.5,Debris Burning,2451654.5,3691.8,32.63827,-104.31668,NM
4576,ANDRUS,2000,2451696.5,Lightning,2451696.5,1271.0,33.5033,-103.85928,NM
4577,EPPERS,2006,2453873.5,Lightning,2453873.5,1400.0,33.8069,-104.8514,NM
4578,PIPELINE,2006,2453873.5,Lightning,2453874.5,7214.0,33.9775,-105.3928,NM
4579,SILVERWEED,2007,2454174.5,Miscellaneous,2454174.5,1923.0,33.8519,-104.7575,NM
4580,PONDEROSA,2008,2454539.5,Equipment Use,2454540.5,3420.0,33.6131,-104.2772,NM
4581,PIPELINE,2008,2454540.5,Miscellaneous,2454540.5,2062.0,33.9058,-105.1931,NM
4582,BORDER,2008,2454541.5,Missing/Undefined,2454543.5,1520.0,33.3617,-104.9897,NM
4583,,2008,2454563.5,Miscellaneous,2454566.5,12624.0,33.8528,-105.2992,NM
4584,,2008,2454635.5,Lightning,2454639.5,25329.0,33.2894,-105.0689,NM
4585,,2008,2454636.5,Lightning,2454643.5,2500.0,33.1831,-105.1075,NM
4586,ORCHARD PARK,2009,2454942.5,Missing/Undefined,2454943.5,1200.0,33.2633,-104.3911,NM
4587,EAST TRANSWESTERN,2009,2454966.5,Lightning,2454968.5,13500.0,33.9608,-105.2714,NM
4588,STAR GRASS,2009,2455000.5,Lightning,2455001.5,1036.0,33.9386,-104.8331,NM
4589,ANCHO,2009,2455028.5,Lightning,2455030.5,1600.0,33.8833,-105.5661,NM
4590,CHANCE,2000,2451700.5,Lightning,2451721.5,32860.0,33.7501,-108.1673,NM
4591,,2003,2452833.5,Lightning,2452836.5,3011.0,33.8309,-107.8825,NM
4592,,2005,2453469.5,Equipment Use,2453480.5,1127.0,33.9497,-106.8497,NM
4593,,2008,2454621.5,Lightning,2454625.5,1080.0,33.8992,-106.1231,NM
4594,HWY 380,2008,2454640.5,Lightning,2454641.5,2645.0,33.93,-106.6294,NM
4595,MESA,2009,2454988.5,Lightning,2454992.5,2712.0,34.0497,-106.4656,NM
4596,POT MOUNTAIN,2000,2451707.5,Lightning,2451725.5,1010.0,36.7706,-105.7631,NM
4597,ALVORD PEAK,2000,2451759.5,Lightning,2451759.5,2188.3,42.3718,-118.6869,OR
4598,DIAMOND CRATERS,2000,2451760.5,Lightning,2451762.5,1919.5,43.0815,-118.751,OR
4599,BIG STICK,2001,2452094.5,Lightning,2452096.5,9601.0,43.2782,-119.5477,OR
4600,HORSE SPRING COMPLEX (DOUBLE OO),2001,2452101.5,Lightning,2452104.5,1884.5,43.1885,-119.1935,OR
4601,SHEEPSHEAD,2001,2452130.5,Lightning,2452141.5,41123.5,42.4888,-118.2254,OR
4602,SHEEPSHEAD COMPLEX (STONEHOUSE),2001,2452131.5,Lightning,2452143.5,9450.0,42.8707,-118.4185,OR
4603,SLOKUMM,2002,2452464.5,Lightning,2452467.5,2296.5,43.4115,-118.3213,OR
4604,BEEF TRAIL,2005,2453589.5,Lightning,2453592.5,4692.0,42.4046,-118.8291,OR
4605,LITTLE BRIDGE CREEK,2005,2453604.5,Lightning,2453607.5,1007.0,42.8127,-118.6866,OR
4606,FIR CREEK,2005,2453605.5,Lightning,2453624.5,1343.0,42.7924,-118.6855,OR
4607,SHEEP MOUNTAIN,2005,2453642.5,Debris Burning,2453649.5,1049.0,43.4285,-119.8455,OR
4608,THOUSAND VIRGIN,2006,2453913.5,Lightning,2453919.5,2043.3,42.1266,-118.788,OR
4609,DIAMOND CRATERS,2006,2453938.5,Lightning,2453940.5,4545.1,43.0674,-118.7896,OR
4610,JACK MTN,2006,2453939.5,Lightning,2453941.5,1000.1,42.9654,-118.9666,OR
4611,TROUT CREEK,2006,2453962.5,Lightning,2453965.5,1206.8,42.2141,-118.4902,OR
4612,BASQUE WELLS,2006,2453968.5,Lightning,2453971.5,7201.6,43.1571,-119.1691,OR
4613,PUEBLO FIRE,2006,2453968.5,Lightning,2453981.5,68224.1,42.3691,-118.8427,OR
4614,GRANDDAD,2006,2453968.5,Arson,2453983.5,46522.7,42.8374,-118.8299,OR
4615,,2006,2453968.5,Lightning,2453973.5,10766.6,43.0677,-118.7502,OR
4616,WILSON FIRE,2006,2454006.5,Debris Burning,2454011.5,6121.5,42.8363,-118.5399,OR
4617,ROUND TOP BUTTE,2007,2454286.5,Equipment Use,2454301.5,9870.4,43.4892,-119.9294,OR
4618,BARTLETT MOUNTAIN,2007,2454287.5,Lightning,2454303.5,32312.4,43.7764,-118.3369,OR
4619,SILVIES RIVER,2008,2454685.5,Lightning,2454692.5,4040.0,43.7294,-119.196,OR
4620,LUG NUT,2000,2451717.5,Lightning,2451797.5,1757.0,43.4524,-120.7361,OR
4621,BEATY BUTTE,2000,2451737.5,Lightning,2451742.5,35000.0,42.3521,-119.3516,OR
4622,BIG JUNIPER,2001,2452129.5,Lightning,2452151.5,80548.0,42.9279,-119.9077,OR
4623,JUMP,2001,2452129.5,Lightning,2452132.5,2328.0,42.7971,-120.0927,OR
4624,MUSTANG,2001,2452132.5,Lightning,2452150.5,5362.0,43.1902,-119.7966,OR
4625,TUCKER,2002,2452467.5,Lightning,2452484.5,1815.0,42.5793,-120.4441,OR
4626,,2002,2452468.5,Lightning,2452582.5,2350.0,42.4624,-120.7653,OR
4627,JUG,2006,2453939.5,Lightning,2453942.5,2671.0,42.839,-120.11,OR
4628,QUARTZ,2001,2452130.5,Lightning,2452178.5,6162.3,42.2176,-122.9925,OR
4629,SQUIRE PEAK,2002,2452468.5,Lightning,2452503.5,2804.0,42.2215,-123.0212,OR
4630,EAST ANTELOPE,2002,2452499.5,Powerline,2452522.5,1947.0,42.2904,-122.652,OR
4631,DOUBLEDAY,2008,2454726.5,Lightning,2454735.5,1238.5,42.484,-122.5664,OR
4632,SEATTLE FLAT,2000,2451718.5,Miscellaneous,2451720.5,3400.0,44.7923,-121.0198,OR
4633,2 HORSE MOUNTAIN,2000,2451743.5,Lightning,2451753.5,10470.0,44.8771,-120.4214,OR
4634,I878,2000,2451766.5,Lightning,2451768.5,2500.0,45.2943,-120.5384,OR
4635,HARMONY,2000,2451779.5,Lightning,2451781.5,2680.0,45.4243,-120.5181,OR
4636,,2000,2451779.5,Lightning,2451781.5,2080.0,45.3651,-120.7878,OR
4637,ROSE BRIAR,2000,2451779.5,Lightning,2451783.5,2200.0,45.37111,-120.5084,OR
4638,SNIPTON CANYON,2000,2451779.5,Lightning,2451782.5,4360.0,45.14779,-120.22308,OR
4639,TUNNEL,2001,2452053.5,Miscellaneous,2452057.5,1443.0,44.99794,-121.11416,OR
4640,WAGNER MOUNTAIN,2001,2452102.5,Lightning,2452110.5,7076.0,44.8271,-120.3897,OR
4641,FERRY CANYON,2001,2452102.5,Lightning,2452106.5,18559.0,45.3954,-120.9448,OR
4642,,2001,2452103.5,Lightning,2452110.5,7500.0,45.5465,-122.6295,OR
4643,ROCK CREEK,2001,2452103.5,Lightning,2452110.5,2200.0,45.5701,-120.4139,OR
4644,KASKELA,2002,2452430.5,Railroad,2452433.5,2760.0,44.9768,-121.0845,OR
4645,WHITE RIVER,2002,2452478.5,Lightning,2452484.5,28500.0,45.2362,-121.0667,OR
4646,TODD FIRE,2006,2453917.5,Lightning,2453922.5,1033.0,44.3131,-119.4239,OR
4647,ROCK SPRINGS,2006,2453955.5,Lightning,2453959.5,1091.6,45.0025,-120.5344,OR
4648,PINE RIDGE,2006,2453975.5,Lightning,2453983.5,1929.0,43.7761,-120.7439,OR
4649,BAKER CANYON,2006,2453976.5,Lightning,2453999.5,11100.0,44.8183,-120.9744,OR
4650,302,2007,2454268.5,Miscellaneous,2454270.5,2551.0,45.6147,-120.9036,OR
4651,MILLICAN EAST,2007,2454287.5,Lightning,2454308.5,2778.0,43.9486,-120.8706,OR
4652,FOSSIL CREEK,2007,2454293.5,Lightning,2454308.5,3270.0,44.70756,-119.64433,OR
4653,BLACK ROCK,2007,2454294.5,Lightning,2454310.5,2265.0,44.8294,-120.2972,OR
4654,621,2007,2454315.5,Miscellaneous,2454317.5,15591.0,45.5339,-120.6919,OR
4655,,2008,2454647.5,Lightning,2454659.5,1414.0,44.2894,-119.4536,OR
4656,JACK KNIFE,2008,2454648.5,Lightning,2454655.5,20115.0,45.3094,-120.5958,OR
4657,I284,2008,2454650.5,Lightning,2454660.5,9787.0,45.62711,-120.4897,OR
4658,DEEP CREEK,2008,2454650.5,Lightning,2454661.5,4617.0,45.02853,-120.42986,OR
4659,SAYRS,2008,2454650.5,Missing/Undefined,2454659.5,3941.0,45.4485,-120.8406,OR
4660,MILL,2008,2454657.5,Miscellaneous,2454660.5,3407.0,44.764947,-121.227442,OR
4661,NORTH POLE RIDGE,2008,2454685.5,Lightning,2454700.5,6299.0,45.023564,-120.527869,OR
4662,SAYRS 2,2008,2454685.5,Lightning,2454691.5,5175.0,45.4969,-120.8205,OR
4663,,2008,2454728.5,Lightning,2454738.5,4268.0,44.86655,-121.02729,OR
4664,GREEN GRASS,2009,2454981.5,Lightning,2454985.5,1304.0,45.1872,-120.5214,OR
4665,MUDDY CREEK,2009,2455045.5,Lightning,2455059.5,16267.0,44.8413,-120.6175,OR
4666,WARD CANYON,2009,2455115.5,Miscellaneous,2455118.5,1962.0,45.3508,-120.9253,OR
4667,5TH AVE,2000,2451720.5,Miscellaneous,2451721.5,2224.0,44.0554,-117.2571,OR
4668,JACKSON,2000,2451739.5,Lightning,2451742.5,79914.0,44.1963,-117.313,OR
4669,WHITE MULE,2000,2451759.5,Lightning,2451760.5,19117.5,42.5582,-117.5529,OR
4670,KERN,2000,2451760.5,Lightning,2451763.5,12069.0,43.6132,-117.3643,OR
4671,MAGPIE PEAK,2000,2451766.5,Lightning,2451769.5,1422.0,44.9732,-117.7544,OR
4672,RESERVOIR BUTTE,2000,2451780.5,Lightning,2451782.5,2453.2,44.3379,-117.6935,OR
4673,WILDHORSE SPRING,2000,2451780.5,Lightning,2451782.5,1873.0,43.9749,-117.4977,OR
4674,BULLY CREEK,2001,2452056.5,Lightning,2452059.5,1807.8,43.9957,-117.4482,OR
4675,COW HOLLOW,2001,2452075.5,Debris Burning,2452077.5,4131.3,43.8571,-117.1838,OR
4676,CROWLEY,2001,2452102.5,Lightning,2452104.5,3734.7,43.3446,-117.9627,OR
4677,OWYHEE RIVER,2001,2452117.5,Miscellaneous,2452119.5,3005.0,42.9838,-117.7518,OR
4678,JACKIE'S BUTTE,2001,2452130.5,Lightning,2452134.5,67052.0,42.629,-117.4971,OR
4679,JORDAN CREEK,2001,2452130.5,Lightning,2452131.5,2376.0,42.8727,-117.6407,OR
4680,WEST CRATER,2001,2452130.5,Lightning,2452132.5,5995.0,43.021,-117.6135,OR
4681,WHITE SWAN,2001,2452135.5,Lightning,2452140.5,1556.0,44.751705,-117.682036,OR
4682,CAVANAUGH CREEK,2001,2452136.5,Lightning,2452141.5,4101.0,44.3796,-117.3513,OR
4683,BAKER COMPLEX (MORGAN MOUNTAIN),2001,2452136.5,Lightning,2452139.5,3653.0,44.4821,-117.2585,OR
4684,COYOTE TRAP,2002,2452451.5,Lightning,2452453.5,2115.0,42.9874,-117.9427,OR
4685,PINTO HORSE,2002,2452462.5,Lightning,2452463.5,9517.0,42.7963,-117.4407,OR
4686,TRIMBLY CREEK,2002,2452468.5,Lightning,2452472.5,42543.0,43.4649,-117.0727,OR
4687,LATE,2002,2452468.5,Lightning,2452469.5,1226.0,43.3793,-117.5149,OR
4688,BASQUE,2002,2452469.5,Lightning,2452470.5,2323.0,42.4682,-117.901,OR
4689,MAHOGANY COMPLEX (MAHOGANY MOUNTAIN),2002,2452469.5,Lightning,2452476.5,8660.0,43.254,-117.3413,OR
4690,MUD DUCK,2002,2452470.5,Lightning,2452470.5,1075.0,43.5352,-117.1924,OR
4691,MAHOGANY COMPLEX (ATKINS BUTTE),2002,2452470.5,Lightning,2452476.5,32812.0,43.3943,-117.2002,OR
4692,BRADEN RANCH,2003,2452819.5,Lightning,2452820.5,3100.0,45.960478,-118.93781,OR
4693,ROOSTER COMB,2003,2452871.5,Lightning,2452873.5,3659.0,43.3249,-117.3616,OR
4694,MP368,2005,2453553.5,Miscellaneous,2453554.5,1597.3,44.1239,-117.0778,OR
4695,FAIRWELL BEND,2005,2453579.5,Lightning,2453581.5,4309.0,44.353925,-117.362099,OR
4696,DOUBLE MOUNTAIN,2005,2453579.5,Lightning,2453582.5,22095.0,43.895693,-117.36873,OR
4697,DRY,2005,2453582.5,Lightning,2453584.5,3135.0,42.978158,-118.179078,OR
4698,KEENEY PASS,2005,2453590.5,Lightning,2453591.5,2891.0,43.889214,-117.133175,OR
4699,MULES EAR,2005,2453603.5,Lightning,2453605.5,1571.0,42.249214,-117.687431,OR
4700,STEMLER RIDGE,2006,2453913.5,Lightning,2453917.5,2046.0,43.8024,-118.0207,OR
4701,JERRY WELLS,2006,2453914.5,Lightning,2453918.5,11339.0,42.4982,-117.7374,OR
4702,HAPPY VALLEY,2006,2453938.5,Lightning,2453946.5,65031.0,42.979,-117.751,OR
4703,FOSTER GULCH,2006,2453939.5,Lightning,2453959.5,53547.0,44.7993,-117.1182,OR
4704,MUD SPRINGS,2006,2453957.5,Lightning,2453965.5,17349.0,44.2335,-117.3352,OR
4705,SOUR DOUGH,2006,2453962.5,Lightning,2453968.5,2037.0,43.6671,-117.431,OR
4706,OXBOW BASIN,2006,2453963.5,Lightning,2453968.5,1411.0,43.6077,-117.3427,OR
4707,STAR MOUNTAIN,2006,2453968.5,Lightning,2453974.5,43545.0,43.362686,-117.980891,OR
4708,MOORES HOLLOW,2006,2453968.5,Lightning,2453971.5,3109.0,44.1241,-117.1049,OR
4709,BRIDGE GULCH,2006,2453969.5,Lightning,2453970.5,1670.0,44.2374,-117.0935,OR
4710,JACKIES BUTTE,2006,2453981.5,Lightning,2453983.5,14572.0,42.6149,-117.5404,OR
4711,IRON MOUNTAIN,2006,2453983.5,Lightning,2453986.5,4400.0,44.6965,-117.5544,OR
4712,LOOKOUT MOUNTAIN,2006,2453984.5,Lightning,2453990.5,2131.0,44.5357,-117.2794,OR
4713,SADDLE BUTTE,2007,2454287.5,Lightning,2454293.5,6180.0,43.446767,-117.221755,OR
4714,CLARK BUTTE,2007,2454287.5,Lightning,2454293.5,31046.6,43.05325,-117.467575,OR
4715,JUNIPER RESERVOIR,2007,2454294.5,Lightning,2454312.5,28333.0,43.83148,-118.099622,OR
4716,PLEASANT VALLEY,2007,2454294.5,Lightning,2454296.5,2902.0,44.699701,-117.658492,OR
4717,OLD MAID,2007,2454298.5,Lightning,2454308.5,7198.0,43.200174,-117.16798,OR
4718,BUTTE FIRE,2007,2454317.5,Lightning,2454322.5,10343.0,43.473682,-118.08312,OR
4719,IRISH SPRING,2007,2454329.5,Miscellaneous,2454350.5,47860.1,44.085182,-118.196433,OR
4720,JACKIES BUTTE,2008,2454647.5,Lightning,2454652.5,25491.0,42.6025,-117.58829,OR
4721,SCARECROW,2002,2452426.5,Lightning,2452432.5,1037.0,37.1861,-113.8297,UT
4722,MAPLE SPRINGS,2002,2452468.5,Lightning,2452471.5,2500.0,38.14164,-112.88634,UT
4723,APEX,2003,2452818.5,Campfire,2452828.5,29933.0,37.06,-113.7791,UT
4724,DAMMERON COMPLEX (DAMMERON),2004,2453172.5,Lightning,2453175.5,3380.0,37.3086,-113.6152,UT
4725,SQUARE COMPLEX,2004,2453182.5,Lightning,2453188.5,18235.0,37.3278,-113.9425,UT
4726,SQUARE COMPLEX,2004,2453182.5,Lightning,2453188.5,6527.0,37.3233,-113.8391,UT
4727,,2004,2453201.5,Lightning,2453219.5,1206.0,37.325,-112.2063,UT
4728,MIDDLE RIDGE,2004,2453228.5,Lightning,2453232.5,1674.0,37.4261,-114.0005,UT
4729,NORTH GORGE,2005,2453524.5,Lightning,2453524.5,2703.0,37.0119,-113.7536,UT
4730,POWERLINE 2,2005,2453524.5,Lightning,2453527.5,1214.0,37.0464,-113.7333,UT
4731,WESTSIDE COMPLEX,2005,2453544.5,Lightning,2453551.5,65480.0,37.1475,-113.9253,UT
4732,BLUE SPRING,2005,2453546.5,Lightning,2453556.5,12286.1,37.2967,-113.3372,UT
4733,DIAMOND COMPLEX (DIAMOND VALLEY),2005,2453549.5,Lightning,2453566.5,8474.0,37.2231,-113.5714,UT
4734,DIAMOND COMPLEX (WIDE CANYON),2005,2453550.5,Lightning,2453566.5,1270.0,37.2908,-113.5928,UT
4735,DAMMERON COMPLEX (DAMMERON),2005,2453566.5,Lightning,2453589.5,9593.0,37.3008,-113.6275,UT
4736,FRISCO,2005,2453567.5,Lightning,2453574.5,1885.0,38.5694,-113.2747,UT
4737,SUNRISE COMPLEX (SUNRISE),2005,2453572.5,Lightning,2453577.5,3030.0,37.3325,-113.9664,UT
4738,SUNRISE COMPLEX (OAK),2005,2453572.5,Lightning,2453573.5,9534.0,37.3286,-113.7897,UT
4739,SUNRISE COMPLEX (COVE),2005,2453573.5,Lightning,2453577.5,5241.0,37.2892,-113.7044,UT
4740,BURGESS,2005,2453574.5,Lightning,2453576.5,1759.0,37.0972,-113.9653,UT
4741,SKY RANCH,2006,2453873.5,Lightning,2453878.5,1727.0,37.0586,-113.3064,UT
4742,HURRICANE 2,2006,2453873.5,Lightning,2453880.5,2811.0,37.0533,-113.3028,UT
4743,JARVIS,2006,2453899.5,Miscellaneous,2453906.5,3625.0,37.0844,-113.7431,UT
4744,BUCKSKIN,2006,2453900.5,Lightning,2453913.5,1437.0,37.0283,-112.1089,UT
4745,KOLOB,2006,2453910.5,Miscellaneous,2453925.5,17632.0,37.2625,-113.1236,UT
4746,JARVIS,2006,2453911.5,Campfire,2453921.5,50737.0,37.0717,-113.8331,UT
4747,BULL COMPLEX,2006,2453914.5,Lightning,2453927.5,41451.0,37.4042,-113.9403,UT
4748,BABOON,2006,2453917.5,Lightning,2453921.5,1318.0,38.0967,-113.0408,UT
4749,BABOON 2,2006,2453928.5,Lightning,2453930.5,2287.0,38.0397,-113.0411,UT
4750,RANCH,2006,2453932.5,Equipment Use,2453938.5,5283.0,37.3622,-113.2636,UT
4751,RED HILL,2006,2453940.5,Lightning,2453987.5,2480.0,37.2314,-113.75,UT
4752,REILLY COMPLEX,2006,2453940.5,Lightning,2453987.5,4786.0,37.195,-113.8239,UT
4753,BADGER,2006,2453959.5,Lightning,2453974.5,7953.0,38.1256,-113.1397,UT
4754,MILFORD FLAT,2007,2454287.5,Lightning,2454315.5,357185.0,38.5756,-112.9731,UT
4755,DAKOTA HILL,2007,2454297.5,Lightning,2454315.5,9190.0,37.3408,-112.9264,UT
4756,PARADISE,2007,2454297.5,Lightning,2454316.5,5797.0,37.9137,-114.0069,UT
4757,BROKEN RIDGE,2009,2455045.5,Lightning,2455061.5,4929.0,38.0697,-113.5936,UT
4758,BRUIN POINT,2000,2451755.5,Lightning,2451775.5,1981.0,39.6164,-110.2996,UT
4759,BLACK CANYON,2002,2452445.5,Lightning,2452472.5,5969.6,39.2083,-109.8557,UT
4760,RATTLE COMPLEX (RATTLE),2002,2452447.5,Lightning,2452508.5,88420.8,39.3055,-109.5837,UT
4761,PRICE CANYON,2002,2452455.5,Railroad,2452468.5,3269.0,39.7694,-110.9057,UT
4762,HORSE,2002,2452467.5,Lightning,2452474.5,1101.0,37.75,-109.109,UT
4763,BIG CANYON,2004,2453224.5,Lightning,2453267.5,3415.0,39.43,-110.0824,UT
4764,WESTWATER 2,2006,2453900.5,Powerline,2453905.5,2850.0,39.0339,-109.1934,UT
4765,SPRING,2006,2453936.5,Lightning,2453952.5,1403.0,38.8908,-109.0565,UT
4766,MATHIS,2007,2454287.5,Lightning,2454298.5,1986.0,39.735,-110.804,UT
4767,CRICKET 1,2000,2451726.5,Lightning,2451728.5,1448.0,39.01776,-112.92362,UT
4768,SAGE VALLEY,2000,2451727.5,Campfire,2451729.5,2785.0,39.5934,-112.09093,UT
4769,GRASSY VALLEY,2000,2451748.5,Lightning,2451784.5,3471.0,38.70233,-113.55711,UT
4770,OLDROYD COMPLEX (BROAD),2000,2451751.5,Lightning,2451758.5,14956.0,39.59578,-112.22823,UT
4771,OLDROYD COMPLEX (MONA WEST),2000,2451752.5,Lightning,2451788.5,33838.0,39.81477,-111.9164,UT
4772,SWAINS,2000,2451768.5,Miscellaneous,2451777.5,7898.0,39.0547,-112.2488,UT
4773,,2001,2452083.5,Lightning,2452086.5,1296.0,39.5213,-112.4977,UT
4774,BLACK MOUNTAIN,2001,2452105.5,Lightning,2452106.5,1468.0,39.63912,-112.31794,UT
4775,KEG MOUNTAIN,2001,2452106.5,Lightning,2452119.5,4709.0,39.84374,-112.9305,UT
4776,ROCKWELL,2001,2452150.5,Lightning,2452154.5,1940.0,39.72695,-112.45562,UT
4777,LONESOME BEAVER,2003,2452789.5,Lightning,2452892.5,4406.0,38.1194,-110.7885,UT
4778,BLACK ROCK PASS,2003,2452840.5,Lightning,2452843.5,1097.0,38.6588,-113.145,UT
4779,WSA,2003,2452844.5,Lightning,2452860.5,4186.0,39.71548,-112.44945,UT
